identifier,formula,atoms,num_atoms,Formula_original,Temperature (K),TC,DOI,formation_energy_per_atom,cif_path
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,673,3.27,https://doi.org/10.1021/acsami.1c12282,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,773,3.03,https://doi.org/10.1021/acsami.1c12282,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,823,2.96,https://doi.org/10.1021/acsami.1c12282,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,323,5.88,https://doi.org/10.1021/acsami.1c14801,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,423,5.06,https://doi.org/10.1021/acsami.1c14801,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,523,4.11,https://doi.org/10.1021/acsami.1c14801,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,623,3.93,https://doi.org/10.1021/acsami.1c14801,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,330,8.07,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,421,6.95,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,519,5.67,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,616,4.43,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,714,3.33,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,763,2.93,https://doi.org/10.1021/acsami.1c15595,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,347,0.6,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,446,0.54,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,542,0.5,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,639,0.46,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,737,0.38,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,839,0.38,https://doi.org/10.1021/acsami.1c19266,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,300,2.33,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,373,1.77,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,473,1.29,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,573,1.05,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,673,0.89,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,773,0.6,https://doi.org/10.1021/acsami.1c20549,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-1521,Sb7Mo3,"MSONAtoms(symbols='Sb14Mo6', pbc=True, cell=[[7.85536334, 1e-08, -2.77729028], [-3.92768116, 6.80294402, -2.77729028], [-0.0, 0.0, 8.33187085]])",10,Mo30Sb70,723,6.82,https://doi.org/10.1063/1.5144156,0.002706001,downloaded_cif_TE\mp-1521_Sb7Mo3.cif
mp-1521,Sb7Mo3,"MSONAtoms(symbols='Sb14Mo6', pbc=True, cell=[[7.85536334, 1e-08, -2.77729028], [-3.92768116, 6.80294402, -2.77729028], [-0.0, 0.0, 8.33187085]])",10,Mo30Sb70,823,6.97,https://doi.org/10.1063/1.5144156,0.002706001,downloaded_cif_TE\mp-1521_Sb7Mo3.cif
mp-1225256,Eu2ZnSb2,"MSONAtoms(symbols='Eu2ZnSb2', pbc=True, cell=[[2.337592, -4.048827, 0.0], [2.337592, 4.048827, 0.0], [0.0, 0.0, 8.133557]], initial_magmoms=...)",5,Eu40Zn20Sb40,300,0.43,https://doi.org/10.1073/pnas.1819157116,-0.819803698,downloaded_cif_TE\mp-1225256_Eu2ZnSb2.cif
mp-1225256,Eu2ZnSb2,"MSONAtoms(symbols='Eu2ZnSb2', pbc=True, cell=[[2.337592, -4.048827, 0.0], [2.337592, 4.048827, 0.0], [0.0, 0.0, 8.133557]], initial_magmoms=...)",5,Eu40Zn20Sb40,473,0.4,https://doi.org/10.1073/pnas.1819157116,-0.819803698,downloaded_cif_TE\mp-1225256_Eu2ZnSb2.cif
mp-1225256,Eu2ZnSb2,"MSONAtoms(symbols='Eu2ZnSb2', pbc=True, cell=[[2.337592, -4.048827, 0.0], [2.337592, 4.048827, 0.0], [0.0, 0.0, 8.133557]], initial_magmoms=...)",5,Eu40Zn20Sb40,623,0.41,https://doi.org/10.1073/pnas.1819157116,-0.819803698,downloaded_cif_TE\mp-1225256_Eu2ZnSb2.cif
mp-1225256,Eu2ZnSb2,"MSONAtoms(symbols='Eu2ZnSb2', pbc=True, cell=[[2.337592, -4.048827, 0.0], [2.337592, 4.048827, 0.0], [0.0, 0.0, 8.133557]], initial_magmoms=...)",5,Eu40Zn20Sb40,823,0.47,https://doi.org/10.1073/pnas.1819157116,-0.819803698,downloaded_cif_TE\mp-1225256_Eu2ZnSb2.cif
mp-1225256,Eu2ZnSb2,"MSONAtoms(symbols='Eu2ZnSb2', pbc=True, cell=[[2.337592, -4.048827, 0.0], [2.337592, 4.048827, 0.0], [0.0, 0.0, 8.133557]], initial_magmoms=...)",5,Eu40Zn20Sb40,723,0.42,https://doi.org/10.1073/pnas.1819157116,-0.819803698,downloaded_cif_TE\mp-1225256_Eu2ZnSb2.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,323,2.17,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,428,1.58,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,529,1.3,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,629,1.19,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,724,1.19,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-19717,TePb,"MSONAtoms(symbols='TePb', pbc=True, cell=[[4.00601383, 2e-08, 2.31287352], [1.33533897, 3.77690621, 2.31287352], [-0.0, -0.0, 4.62574704]])",2,Pb50Te50,821,1.31,https://doi.org/10.1021/acsami.1c14518,-0.5038299,downloaded_cif_TE\mp-19717_TePb.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,325,7,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,375,6.28,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,425,5.55,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,475,4.85,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,525,4.28,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,550,4,https://doi.org/10.1021/acsami.1c11599,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,300,1.73,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,373,1.41,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,473,1.08,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,573,0.9,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,673,0.74,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,773,0.63,https://doi.org/10.1021/acsami.1c10081,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,373,0.76,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,473,0.6,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,573,0.51,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,673,0.43,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,773,0.38,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,873,0.28,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,373,0.76,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,473,0.61,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,573,0.5,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,673,0.43,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,773,0.38,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,873,0.38,https://doi.org/10.1021/acsami.1c09208,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,306,0.96,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,366,0.92,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,426,0.87,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,478,0.91,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,505,0.92,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,572,0.96,https://doi.org/10.1021/acsami.1c00355,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,100,2.85,https://doi.org/10.1021/acsami.0c22861,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,150,2.1,https://doi.org/10.1021/acsami.0c22861,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,250,1.54,https://doi.org/10.1021/acsami.0c22861,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,326,2.84,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,424,2.01,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,524,1.46,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,623,1.14,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,673,0.99,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,723,0.87,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-700,GeSe,"MSONAtoms(symbols='Ge4Se4', pbc=True, cell=[3.78718786, 4.66436352, 11.25603494])",2,Ge50Se50,772,0.76,https://doi.org/10.1021/acsami.0c10850,-0.451703091,downloaded_cif_TE\mp-700_GeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,320,2.96,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,430,2.65,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,530,2.27,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,630,2.03,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,678,2.61,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,728,2.45,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1224336,Ge2TeSe,"MSONAtoms(symbols='Ge2TeSe', pbc=True, cell=[[6.827859, -2.060358, 0.0], [6.827859, 2.060358, 0.0], [6.206131, 0.0, 3.514069]], initial_magmoms=...)",4,Ge50Se25Te25,776,2.31,https://doi.org/10.1021/acsami.0c10850,-0.24694954,downloaded_cif_TE\mp-1224336_Ge2TeSe.cif
mp-1222152,Mg2ZnSb2,"MSONAtoms(symbols='Mg2ZnSb2', pbc=True, cell=[[2.21862221, -3.84276585, -0.0], [2.21862221, 3.84276585, 0.0], [0.0, -0.0, 7.26547851]])",5,Mg40Zn20Sb40,300,0.73,https://doi.org/10.1021/acsami.0c09391,-0.305144642,downloaded_cif_TE\mp-1222152_Mg2ZnSb2.cif
mp-1222152,Mg2ZnSb2,"MSONAtoms(symbols='Mg2ZnSb2', pbc=True, cell=[[2.21862221, -3.84276585, -0.0], [2.21862221, 3.84276585, 0.0], [0.0, -0.0, 7.26547851]])",5,Mg40Zn20Sb40,373,0.69,https://doi.org/10.1021/acsami.0c09391,-0.305144642,downloaded_cif_TE\mp-1222152_Mg2ZnSb2.cif
